i,t,m,j,Expenditure
22165,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",100
22165,2019,tambacounda,Gombo sec,75
22165,2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",14000
22165,2019,tambacounda,Lait en poudre,400
22165,2019,tambacounda,Mangue,500
22165,2019,tambacounda,Manioc,100
22165,2019,tambacounda,Maïs en grain,10000
22165,2019,tambacounda,Niébé/Haricots secs,100
22165,2019,tambacounda,Oignon frais,400
22165,2019,tambacounda,Pain moderne,1200
22165,2019,tambacounda,Patate douce,225
22165,2019,tambacounda,Piment,50
22165,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),1000
22165,2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",100
22165,2019,tambacounda,Pomme de terre,500
22165,2019,tambacounda,Pâte d'arachide,200
22165,2019,tambacounda,Riz importé entier,13500
22165,2019,tambacounda,Sel,1000
22165,2019,tambacounda,Soumbala (netetou),75
22165,2019,tambacounda,Sucre (poudre ou morceaux),17500
22165,2019,tambacounda,Thé,800
22165,2019,tambacounda,Tomate fraîche,200
22165,2019,tambacounda,Viande de b__uf,2000
22165,2019,tambacounda,Vinaigre /moutarde,50
22166,2019,tambacounda,Ail,500
22166,2019,tambacounda,Café,900
22166,2019,tambacounda,Concentré de tomate,250
22166,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",75
22166,2019,tambacounda,Feuilles d'oseille (bissap),50
22166,2019,tambacounda,Feuilles de baobab (lalo),50
22166,2019,tambacounda,Gombo sec,100
22166,2019,tambacounda,Huile de palme rouge,1000
22166,2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",300
22166,2019,tambacounda,Mangue,250
22166,2019,tambacounda,Manioc,100
22166,2019,tambacounda,Oignon frais,100
22166,2019,tambacounda,Pain traditionnel,300
22166,2019,tambacounda,Patate douce,200
22166,2019,tambacounda,Piment,200
22166,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),500
22166,2019,tambacounda,Riz importé entier,600
22166,2019,tambacounda,Sel,1250
22166,2019,tambacounda,Sucre (poudre ou morceaux),400
22166,2019,tambacounda,Thé,800
22167,2019,tambacounda,Ail,100
22167,2019,tambacounda,"Aubergine, Courge/Courgette",300
22167,2019,tambacounda,Carotte,500
22167,2019,tambacounda,Choux,500
22167,2019,tambacounda,Feuilles de baobab (lalo),1000
22167,2019,tambacounda,Gombo sec,500
22167,2019,tambacounda,Huile de palme rouge,3000
22167,2019,tambacounda,Pain moderne,2800
22167,2019,tambacounda,Patate douce,400
22167,2019,tambacounda,Piment,200
22167,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),2000
22167,2019,tambacounda,Poisson fumé kétiakh (sardinelle),1200
22167,2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",200
22167,2019,tambacounda,Pomme de terre,2400
22167,2019,tambacounda,Pâte d'arachide,1500
22167,2019,tambacounda,Sel,1000
22167,2019,tambacounda,Sucre (poudre ou morceaux),76000
22167,2019,tambacounda,Tomate fraîche,150
22167,2019,tambacounda,Viande de b__uf,12000
22167,2019,tambacounda,Vinaigre /moutarde,2500
22168,2019,tambacounda,Ail,50
22168,2019,tambacounda,"Aubergine, Courge/Courgette",50
22168,2019,tambacounda,Carotte,100
22168,2019,tambacounda,Choux,100
22168,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",75
22168,2019,tambacounda,Oignon frais,50
22168,2019,tambacounda,Pain moderne,400
22168,2019,tambacounda,Piment,25
22168,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),500
22168,2019,tambacounda,Poivron frais,100
22168,2019,tambacounda,Pâtes alimentaires,500
22168,2019,tambacounda,Riz importé brisé,15000
22168,2019,tambacounda,Sel,100
22168,2019,tambacounda,Sucre (poudre ou morceaux),600
22168,2019,tambacounda,Tomate fraîche,50
22169,2019,tambacounda,Ail,50
22169,2019,tambacounda,Arachides décortiquées ou pilées (noflaye),750
22169,2019,tambacounda,"Aubergine, Courge/Courgette",100
22169,2019,tambacounda,Autres condiments (poivre etc.),50
22169,2019,tambacounda,Café,2500
22169,2019,tambacounda,Carotte,100
22169,2019,tambacounda,Choux,100
22169,2019,tambacounda,Concentré de tomate,200
22169,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",150
22169,2019,tambacounda,Feuilles de baobab (lalo),100
22169,2019,tambacounda,Gombo frais,50
22169,2019,tambacounda,Niébé/Haricots secs,500
22169,2019,tambacounda,Pain moderne,1000
22169,2019,tambacounda,Patate douce,100
22169,2019,tambacounda,Piment,50
22169,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),500
22169,2019,tambacounda,Poisson fumé kétiakh (sardinelle),200
22169,2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",100
22169,2019,tambacounda,Pomme de terre,600
22169,2019,tambacounda,Pâte d'arachide,500
22169,2019,tambacounda,Sel,1000
22169,2019,tambacounda,Sucre (poudre ou morceaux),19000
22169,2019,tambacounda,Thé,100
22169,2019,tambacounda,Tomate fraîche,50
22191,2019,tambacounda,Ail,1000
22191,2019,tambacounda,"Aubergine, Courge/Courgette",400
22191,2019,tambacounda,Autres condiments (poivre etc.),4000
22191,2019,tambacounda,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",2000
22191,2019,tambacounda,Café,7500
22191,2019,tambacounda,Carotte,400
22191,2019,tambacounda,Choux,400
22191,2019,tambacounda,Feuilles d'oseille (bissap),250
22191,2019,tambacounda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",400
22191,2019,tambacounda,Manioc,400
22191,2019,tambacounda,Maïs en grain,12000
22191,2019,tambacounda,Patate douce,200
22191,2019,tambacounda,Piment,150
22191,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),1000
22191,2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",200
22191,2019,tambacounda,Pomme de terre,1600
22191,2019,tambacounda,Poulet sur pied,3000
22191,2019,tambacounda,Pâtes alimentaires,2000
22191,2019,tambacounda,Riz importé brisé,13000
22191,2019,tambacounda,Soumbala (netetou),250
22191,2019,tambacounda,Sucre (poudre ou morceaux),16500
22191,2019,tambacounda,Viande de b__uf,3600
221910,2019,tambacounda,Ail,100
221910,2019,tambacounda,"Aubergine, Courge/Courgette",150
221910,2019,tambacounda,Carotte,75
221910,2019,tambacounda,Choux,50
221910,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",50
221910,2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",250
221910,2019,tambacounda,Igname,200
221910,2019,tambacounda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",500
221910,2019,tambacounda,Lait en poudre,700
221910,2019,tambacounda,Mangue,750
221910,2019,tambacounda,Pain traditionnel,350
221910,2019,tambacounda,Piment,100
221910,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),1000
221910,2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",50
221910,2019,tambacounda,Poivron frais,50
221910,2019,tambacounda,Riz importé brisé,250
221910,2019,tambacounda,Sel,100
221910,2019,tambacounda,Viande de poulet,3000
221911,2019,tambacounda,Ail,100
221911,2019,tambacounda,Arachides décortiquées ou pilées (noflaye),500
221911,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",150
221911,2019,tambacounda,Feuilles de baobab (lalo),150
221911,2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",500
221911,2019,tambacounda,Lait en poudre,100
221911,2019,tambacounda,Maïs en grain,10000
221911,2019,tambacounda,Mil,10000
221911,2019,tambacounda,Niébé/Haricots secs,5000
221911,2019,tambacounda,Oignon frais,500
221911,2019,tambacounda,Riz importé brisé,1200
221911,2019,tambacounda,Sel,1000
221911,2019,tambacounda,Sucre (poudre ou morceaux),500
221911,2019,tambacounda,Thé,200
221912,2019,tambacounda,Ail,300
221912,2019,tambacounda,"Aubergine, Courge/Courgette",200
221912,2019,tambacounda,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",2500
221912,2019,tambacounda,Café,8000
221912,2019,tambacounda,Carotte,400
221912,2019,tambacounda,Choux,400
221912,2019,tambacounda,Concentré de tomate,15000
221912,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",6000
221912,2019,tambacounda,Dattes,500
221912,2019,tambacounda,Feuilles d'oseille (bissap),250
221912,2019,tambacounda,Gombo sec,300
221912,2019,tambacounda,Huile de palme rouge,1000
221912,2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",11000
221912,2019,tambacounda,Lait en poudre,12500
221912,2019,tambacounda,Maïs en grain,20000
221912,2019,tambacounda,Oignon frais,1600
221912,2019,tambacounda,Patate douce,400
221912,2019,tambacounda,Piment,100
221912,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),1000
221912,2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",300
221912,2019,tambacounda,Pomme de terre,1200
221912,2019,tambacounda,Pâtes alimentaires,1600
221912,2019,tambacounda,Sel,1000
221912,2019,tambacounda,Sucre (poudre ou morceaux),16500
221912,2019,tambacounda,Viande de b__uf,3600
221912,2019,tambacounda,Vinaigre /moutarde,1000
22192,2019,tambacounda,Ail,50
22192,2019,tambacounda,Arachides décortiquées ou pilées (noflaye),500
22192,2019,tambacounda,Café,500
22192,2019,tambacounda,Concentré de tomate,250
22192,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",50
22192,2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",250
22192,2019,tambacounda,Niébé/Haricots secs,100
22192,2019,tambacounda,Oignon frais,500
22192,2019,tambacounda,Pain traditionnel,150
22192,2019,tambacounda,Patate douce,100
22192,2019,tambacounda,Poisson fumé kétiakh (sardinelle),1500
22192,2019,tambacounda,Riz importé brisé,300
22192,2019,tambacounda,Sel,500
22192,2019,tambacounda,Sucre (poudre ou morceaux),500
22192,2019,tambacounda,Thé,200
22192,2019,tambacounda,Vinaigre /moutarde,50
22193,2019,tambacounda,Ail,100
22193,2019,tambacounda,"Aubergine, Courge/Courgette",100
22193,2019,tambacounda,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",1700
22193,2019,tambacounda,Beurre,2250
22193,2019,tambacounda,Café,2500
22193,2019,tambacounda,Carotte,200
22193,2019,tambacounda,Choux,200
22193,2019,tambacounda,Concentré de tomate,500
22193,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",150
22193,2019,tambacounda,Feuilles de baobab (lalo),500
22193,2019,tambacounda,Gombo frais,100
22193,2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",10000
22193,2019,tambacounda,Lait en poudre,20000
22193,2019,tambacounda,Mangue,500
22193,2019,tambacounda,Manioc,200
22193,2019,tambacounda,Maïs en grain,10000
22193,2019,tambacounda,Oeufs,4800
22193,2019,tambacounda,Oignon frais,10000
22193,2019,tambacounda,Pain traditionnel,600
22193,2019,tambacounda,Patate douce,100
22193,2019,tambacounda,Piment,100
22193,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),1000
22193,2019,tambacounda,Poisson fumé kétiakh (sardinelle),1500
22193,2019,tambacounda,Pomme de terre,5000
22193,2019,tambacounda,Pâte d'arachide,300
22193,2019,tambacounda,Riz importé brisé,13000
22193,2019,tambacounda,Sel,1000
22193,2019,tambacounda,Sucre (poudre ou morceaux),17500
22193,2019,tambacounda,Thé,200
22193,2019,tambacounda,Tomate fraîche,50
22193,2019,tambacounda,Viande de chèvre,10000
22193,2019,tambacounda,Vinaigre /moutarde,500
22194,2019,tambacounda,Ail,500
22194,2019,tambacounda,"Aubergine, Courge/Courgette",150
22194,2019,tambacounda,Autres condiments (poivre etc.),50
22194,2019,tambacounda,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",1000
22194,2019,tambacounda,Banane douce,1000
22194,2019,tambacounda,Café,500
22194,2019,tambacounda,Carotte,200
22194,2019,tambacounda,Choux,200
22194,2019,tambacounda,Citrons,100
22194,2019,tambacounda,Concentré de tomate,2500
22194,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",50
22194,2019,tambacounda,Dattes,250
22194,2019,tambacounda,Feuilles d'oseille (bissap),50
22194,2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",15000
22194,2019,tambacounda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",150
22194,2019,tambacounda,Lait en poudre,1300
22194,2019,tambacounda,Mangue,250
22194,2019,tambacounda,Manioc,100
22194,2019,tambacounda,Oignon frais,400
22194,2019,tambacounda,Pain moderne,500
22194,2019,tambacounda,Patate douce,100
22194,2019,tambacounda,Piment,25
22194,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),500
22194,2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",100
22194,2019,tambacounda,Sel,1250
22194,2019,tambacounda,Soumbala (netetou),100
22194,2019,tambacounda,Sucre (poudre ou morceaux),2250
22194,2019,tambacounda,Viande de b__uf,1800
22194,2019,tambacounda,Viande de poulet,3000
22194,2019,tambacounda,Vinaigre /moutarde,50
22195,2019,tambacounda,Banane douce,1000
22195,2019,tambacounda,Dattes,500
22195,2019,tambacounda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",300
22195,2019,tambacounda,Mangue,500
22196,2019,tambacounda,Ail,25
22196,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",100
22196,2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",500
22196,2019,tambacounda,Maïs en grain,10000
22196,2019,tambacounda,Mil,10000
22196,2019,tambacounda,Oignon frais,50
22196,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),1000
22196,2019,tambacounda,Poisson fumé kétiakh (sardinelle),200
22196,2019,tambacounda,Riz importé brisé,600
22196,2019,tambacounda,Sel,1000
22196,2019,tambacounda,Sucre (poudre ou morceaux),500
22196,2019,tambacounda,Thé,200
22198,2019,tambacounda,"Aubergine, Courge/Courgette",100
22198,2019,tambacounda,Carotte,250
22198,2019,tambacounda,Choux,200
22198,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",250
22198,2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",11000
22198,2019,tambacounda,Igname,200
22198,2019,tambacounda,"Lait caillé, yaourt",300
22198,2019,tambacounda,Pain traditionnel,1200
22198,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),1500
22198,2019,tambacounda,Poivron frais,150
22198,2019,tambacounda,Viande de b__uf,6000
22199,2019,tambacounda,Ail,100
22199,2019,tambacounda,"Aubergine, Courge/Courgette",200
22199,2019,tambacounda,Carotte,300
22199,2019,tambacounda,Choux,200
22199,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",200
22199,2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",1500
22199,2019,tambacounda,Igname,300
22199,2019,tambacounda,"Lait caillé, yaourt",300
22199,2019,tambacounda,Mangue,1500
22199,2019,tambacounda,Oignon frais,500
22199,2019,tambacounda,Piment,300
22199,2019,tambacounda,Poisson frais thiof/seudd (baracouda),1000
22199,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),1000
22199,2019,tambacounda,Poivron frais,200
22199,2019,tambacounda,Sel,100
22199,2019,tambacounda,Viande de b__uf,1700
222,2019,dakar,Ail,200
222,2019,dakar,"Aubergine, Courge/Courgette",100
222,2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",2000
222,2019,dakar,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",1500
222,2019,dakar,Banane douce,800
222,2019,dakar,Beurre,50
222,2019,dakar,Biscuits,500
222,2019,dakar,Café,50
222,2019,dakar,Carotte,200
222,2019,dakar,Choux,200
222,2019,dakar,Concentré de tomate,200
222,2019,dakar,"Cube alimentaire (Maggi, Jumbo, )",25
222,2019,dakar,Feuilles d'oseille (bissap),100
222,2019,dakar,"Feuilles de manioc, feuilles de taro et autres feuilles",300
222,2019,dakar,Gombo frais,600
222,2019,dakar,Huile de palme rouge,1200
222,2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",1200
222,2019,dakar,"Lait caillé, yaourt",700
222,2019,dakar,Manioc,100
222,2019,dakar,Oignon frais,900
222,2019,dakar,Pain moderne,75
222,2019,dakar,Piment,100
222,2019,dakar,"Poisson séché (tambadiang, kong, etc.)",100
222,2019,dakar,Poivron frais,200
222,2019,dakar,Pomme de terre,400
222,2019,dakar,Pâte d'arachide,300
222,2019,dakar,Pâtes alimentaires,600
222,2019,dakar,Riz importé entier,1200
222,2019,dakar,"Salade (laitue, batavia, etc.)",300
222,2019,dakar,Sel,25
222,2019,dakar,Soumbala (netetou),50
222,2019,dakar,Sucre (poudre ou morceaux),600
222,2019,dakar,Tomate fraîche,100
222,2019,dakar,Viande de b__uf,1500
2221,2019,dakar,Ail,50
2221,2019,dakar,"Aubergine, Courge/Courgette",50
2221,2019,dakar,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),50
2221,2019,dakar,Autres condiments (poivre etc.),50
2221,2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",1000
2221,2019,dakar,Beurre,300
2221,2019,dakar,Café,50
2221,2019,dakar,Carotte,50
2221,2019,dakar,Choux,50
2221,2019,dakar,Citrons,150
2221,2019,dakar,Concentré de tomate,300
2221,2019,dakar,"Cube alimentaire (Maggi, Jumbo, )",50
2221,2019,dakar,Feuilles d'oseille (bissap),150
2221,2019,dakar,Gombo frais,50
2221,2019,dakar,Huile de palme rouge,600
2221,2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",675
2221,2019,dakar,Lait en poudre,700
2221,2019,dakar,Manioc,50
2221,2019,dakar,Niébé/Haricots secs,200
2221,2019,dakar,Oignon frais,100
2221,2019,dakar,Pain moderne,600
2221,2019,dakar,Patate douce,50
2221,2019,dakar,Piment,50
2221,2019,dakar,Poisson frais yaboy ou obo (sardinelle),200
2221,2019,dakar,Poisson fumé kétiakh (sardinelle),300
2221,2019,dakar,"Poisson séché (tambadiang, kong, etc.)",100
2221,2019,dakar,Poivron frais,50
2221,2019,dakar,Riz importé brisé,1200
2221,2019,dakar,Sel,100
2221,2019,dakar,Soumbala (netetou),100
2221,2019,dakar,Sucre (poudre ou morceaux),150
22210,2019,dakar,Ail,50
22210,2019,dakar,Arachides décortiquées ou pilées (noflaye),400
22210,2019,dakar,"Arôme (Maggi, Jumbo, etc.)",1000
22210,2019,dakar,"Aubergine, Courge/Courgette",100
22210,2019,dakar,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),500
22210,2019,dakar,Autres condiments (poivre etc.),50
22210,2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",1500
22210,2019,dakar,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",100
22210,2019,dakar,Banane douce,400
22210,2019,dakar,Beurre,300
22210,2019,dakar,Café,3000
22210,2019,dakar,Carotte,100
22210,2019,dakar,Choux,100
22210,2019,dakar,Citrons,100
22210,2019,dakar,Concentré de tomate,650
22210,2019,dakar,"Cube alimentaire (Maggi, Jumbo, )",50
22210,2019,dakar,Farine de blé local ou importé,100
22210,2019,dakar,Feuilles de baobab (lalo),50
22210,2019,dakar,Gingembre,100
22210,2019,dakar,Gombo frais,50
22210,2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",5000
22210,2019,dakar,"Lait caillé, yaourt",700
22210,2019,dakar,Lait concentré non-sucré,500
22210,2019,dakar,Lait en poudre,2000
22210,2019,dakar,Mangue,600
22210,2019,dakar,Manioc,100
22210,2019,dakar,Maïs en grain,750
22210,2019,dakar,Mil,350
22210,2019,dakar,Oignon frais,3500
22210,2019,dakar,Pain moderne,750
22210,2019,dakar,Patate douce,100
22210,2019,dakar,Piment,50
22210,2019,dakar,Poisson frais yaboy ou obo (sardinelle),200
22210,2019,dakar,Poisson fumé kétiakh (sardinelle),100
22210,2019,dakar,"Poisson séché (tambadiang, kong, etc.)",100
22210,2019,dakar,Poivron frais,100
22210,2019,dakar,Pomme de terre,4000
22210,2019,dakar,Pâte d'arachide,250
22210,2019,dakar,Pâtes alimentaires,400
22210,2019,dakar,Riz local brisé,12500
22210,2019,dakar,"Salade (laitue, batavia, etc.)",200
22210,2019,dakar,Sel,100
22210,2019,dakar,Soumbala (netetou),100
22210,2019,dakar,Sucre (poudre ou morceaux),4200
22210,2019,dakar,Thé,150
22210,2019,dakar,Tomate fraîche,100
22210,2019,dakar,Viande de b__uf,800
22210,2019,dakar,Vinaigre /moutarde,500
22211,2019,tambacounda,Ail,150
22211,2019,tambacounda,"Aubergine, Courge/Courgette",350
22211,2019,tambacounda,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),100
22211,2019,tambacounda,Autres condiments (poivre etc.),100
22211,2019,tambacounda,Autres légumes secs n.d.a,50
22211,2019,tambacounda,Banane douce,800
22211,2019,tambacounda,Beurre,2200
22211,2019,tambacounda,Café,225
22211,2019,tambacounda,Carotte,500
22211,2019,tambacounda,Choux,600
22211,2019,tambacounda,Citrons,500
22211,2019,tambacounda,Concentré de tomate,550
22211,2019,tambacounda,Concombre,150
22211,2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",50
22211,2019,tambacounda,Farine de blé local ou importé,150
22211,2019,tambacounda,Feuilles d'oseille (bissap),100
22211,2019,tambacounda,Gombo frais,100
22211,2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",15000
22211,2019,tambacounda,"Lait caillé, yaourt",500
22211,2019,tambacounda,Lait en poudre,300
22211,2019,tambacounda,Mangue,1200
22211,2019,tambacounda,Manioc,500
22211,2019,tambacounda,Miel,2500
22211,2019,tambacounda,Mil,300
22211,2019,tambacounda,Oeufs,1100
22211,2019,tambacounda,Oignon frais,400
22211,2019,tambacounda,Orange,1200
22211,2019,tambacounda,Pain moderne,825
22211,2019,tambacounda,Patate douce,200
22211,2019,tambacounda,Piment,100
22211,2019,tambacounda,Poisson frais thiof/seudd (baracouda),1500
22211,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),1050
22211,2019,tambacounda,Poisson fumé kétiakh (sardinelle),200
22211,2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",350
22211,2019,tambacounda,Poivron frais,400
22211,2019,tambacounda,Pomme de terre,500
22211,2019,tambacounda,Pâte d'arachide,250
22211,2019,tambacounda,Pâtes alimentaires,500
22211,2019,tambacounda,Riz importé brisé,32000
22211,2019,tambacounda,"Salade (laitue, batavia, etc.)",200
