t,m,j,u,Price
2019,kedougou,Viande de mouton,Kg,2500
2019,kedougou,Viande de mouton,Tas,1000
2019,kedougou,Viande de porc,Kg,
2019,kedougou,Viande de poulet,Unit,3500
2019,kedougou,Vinaigre /moutarde,Bouteille de 1 Litre,
2019,kedougou,Vinaigre /moutarde,Bouteille de 25cl,250
2019,kedougou,Vinaigre /moutarde,Bouteille de 50 cl,350
2019,kedougou,Vinaigre /moutarde,Bouteilles,500
2019,kedougou,Vinaigre /moutarde,Litre,500
2019,kedougou,Vinaigre /moutarde,Pot,800
2019,kedougou,Vinaigre /moutarde,Sachet,50
2019,kedougou,Vinaigre /moutarde,Tablespoon,500
2019,kedougou,Vinaigre /moutarde,Teacup,50
2019,kolda,"Abats et tripes (foie, rognon, etc.)",Kg,
2019,kolda,"Abats et tripes (foie, rognon, etc.)",Lakhass,166.6666667
2019,kolda,"Abats et tripes (foie, rognon, etc.)",Tas,
2019,kolda,Ail,Kg,2800
2019,kolda,Ail,Sachet,25
2019,kolda,Ail,Tas,25
2019,kolda,Ail,Tranche,25
2019,kolda,Ail,Unit,50
2019,kolda,Ananas,Boite De Tomate/Pot,700
2019,kolda,Arachide grillée,Boite De Tomate/Pot,
2019,kolda,Arachide grillée,Cornet,
2019,kolda,Arachide grillée,Kg,
2019,kolda,Arachide grillée,Sachet,25
2019,kolda,Arachide grillée,Teacup,
2019,kolda,Arachides décortiquées ou pilées (noflaye),Boite De Tomate/Pot,300
2019,kolda,Arachides décortiquées ou pilées (noflaye),Boîte,
2019,kolda,Arachides décortiquées ou pilées (noflaye),Cup/Goblet,
2019,kolda,Arachides décortiquées ou pilées (noflaye),Kg,600
2019,kolda,Arachides décortiquées ou pilées (noflaye),Louche Traditionnelle,
2019,kolda,Arachides décortiquées ou pilées (noflaye),Sachet,100
2019,kolda,Arachides fraîches en coques,Boite De Tomate/Pot,
2019,kolda,Arachides fraîches en coques,Kg,525
2019,kolda,Arachides fraîches en coques,Sachet,100
2019,kolda,Arachides séchées en coques,Boite De Tomate/Pot,150
2019,kolda,Arachides séchées en coques,Calebasse,
2019,kolda,Arachides séchées en coques,Kg,
2019,kolda,Arachides séchées en coques,Sachet,
2019,kolda,"Arôme (Maggi, Jumbo, etc.)",Sachet,50
2019,kolda,Attiéke,Sachet,250
2019,kolda,"Aubergine, Courge/Courgette",Kg,500
2019,kolda,"Aubergine, Courge/Courgette",Morceau,75
2019,kolda,"Aubergine, Courge/Courgette",Tas,100
2019,kolda,"Aubergine, Courge/Courgette",Tranche,50
2019,kolda,"Aubergine, Courge/Courgette",Unit,50
2019,kolda,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Sachet,
2019,kolda,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Tas,25
2019,kolda,Autres agrumes,Bol,
2019,kolda,Autres agrumes,Tas,
2019,kolda,Autres agrumes,Unit,
2019,kolda,Autres condiments (poivre etc.),Boule (Dankk),
2019,kolda,Autres condiments (poivre etc.),Boîte,
2019,kolda,Autres condiments (poivre etc.),Kg,3000
2019,kolda,Autres condiments (poivre etc.),Sachet,25
2019,kolda,Autres condiments (poivre etc.),Tablespoon,1000
2019,kolda,Autres condiments (poivre etc.),Tas,
2019,kolda,Autres céréales,Kg,
2019,kolda,Autres farines de céréales,Boite De Tomate/Pot,
2019,kolda,Autres farines de céréales,Kg,
2019,kolda,Autres farines de céréales,Louche Traditionnelle,
2019,kolda,"Autres fruits (pommes, raisin, etc.)",Kg,1200
2019,kolda,"Autres fruits (pommes, raisin, etc.)",Unit,200
2019,kolda,"Autres huiles n.d.a. (maïs, huile palmiste, etc.)",Boite De Tomate/Pot,
2019,kolda,"Autres huiles n.d.a. (maïs, huile palmiste, etc.)",Litre,
2019,kolda,"Autres huiles n.d.a. (maïs, huile palmiste, etc.)",Sachet,
2019,kolda,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Kg,2000
2019,kolda,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Morceau,
2019,kolda,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Tas,500
2019,kolda,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Unit,750
2019,kolda,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Kg,2625
2019,kolda,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Sachet,100
2019,kolda,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Tas,500
2019,kolda,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Unit,100
2019,kolda,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Boîte,
2019,kolda,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Paquet,
2019,kolda,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Pot,
2019,kolda,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Sachet,100
2019,kolda,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Teacup,50
2019,kolda,Avocats,Kg,2000
2019,kolda,Banane douce,Kg,500
2019,kolda,Banane douce,Régime,500
2019,kolda,Banane douce,Tas,200
2019,kolda,Banane douce,Unit,700
2019,kolda,"Beignets, galettes",Sachet,100
2019,kolda,"Beignets, galettes",Unit,25
2019,kolda,Beurre,Demi Tablette,550
2019,kolda,Beurre,Morceau,50
2019,kolda,Beurre,Pot,1000
2019,kolda,Beurre,Sachet,100
2019,kolda,Beurre,Seau,1125
2019,kolda,Beurre,Tablespoon,1400
2019,kolda,Beurre,Tablette,500
2019,kolda,Beurre,Teaspoon,1000
2019,kolda,Biscuits,Paquet,75
2019,kolda,Biscuits,Sachet,50
2019,kolda,"Boissons gazeuses (coca, etc.)","Bouteille de 1,5 L",650
2019,kolda,"Boissons gazeuses (coca, etc.)",Bouteille de 1L,750
2019,kolda,"Boissons gazeuses (coca, etc.)",Bouteille de 25cl,181.25
2019,kolda,"Boissons gazeuses (coca, etc.)",Canette,300
2019,kolda,Café,Boîte,800
2019,kolda,Café,Kg,700
2019,kolda,Café,Sachet,50
2019,kolda,Café,Tablespoon,
2019,kolda,Café,Teacup,50
2019,kolda,Café,Teaspoon,825
2019,kolda,"Caramel, bonbons, confiseries, etc",Sachet,
2019,kolda,"Caramel, bonbons, confiseries, etc",Unit,18.75
2019,kolda,Carotte,Kg,550
2019,kolda,Carotte,Morceau,50
2019,kolda,Carotte,Sachet,100
2019,kolda,Carotte,Seau,50
2019,kolda,Carotte,Tas,100
2019,kolda,Carotte,Tranche,
2019,kolda,Carotte,Unit,50
2019,kolda,"Charcuterie (jambon, saucisson), conserves de viandes",Sachet,500
2019,kolda,Chocolat en poudre,Pot,800
2019,kolda,Chocolat en poudre,Sachet,50
2019,kolda,"Chocolat à croquer, pâte à tartiner",Pot,825
2019,kolda,"Chocolat à croquer, pâte à tartiner",Seau,
2019,kolda,"Chocolat à croquer, pâte à tartiner",Tablespoon,1700
2019,kolda,Choux,Kg,550
2019,kolda,Choux,Morceau,75
2019,kolda,Choux,Tas,
2019,kolda,Choux,Unit,166.6666667
2019,kolda,Citrons,Bouteille de 1 Litre,1000
2019,kolda,Citrons,Bouteilles,
2019,kolda,Citrons,Kg,
2019,kolda,Citrons,Litre,
2019,kolda,Citrons,Sachet,50
2019,kolda,Citrons,Tas,100
2019,kolda,Citrons,Unit,
2019,kolda,Concentré de tomate,Boite De Tomate/Pot,100
2019,kolda,Concentré de tomate,Sachet,100
2019,kolda,Concentré de tomate,Tablespoon,100
2019,kolda,Concombre,Kg,
2019,kolda,Concombre,Morceau,
2019,kolda,Concombre,Tas,
2019,kolda,Concombre,Unit,300
2019,kolda,"Cube alimentaire (Maggi, Jumbo, )",Cube,25
2019,kolda,"Cube alimentaire (Maggi, Jumbo, )",Sachet,100
2019,kolda,"Cube alimentaire (Maggi, Jumbo, )",Tablette,
2019,kolda,Dattes,Barquette,750
2019,kolda,Dattes,Sachet,200
2019,kolda,Dattes,Tas,600
2019,kolda,Dattes,Unit,
2019,kolda,Eau minérale/ filtrée,"Bouteille de 1,5 L",1250
2019,kolda,Eau minérale/ filtrée,Bouteille de 10L,1200
2019,kolda,Eau minérale/ filtrée,Bouteille de 33cl,100
2019,kolda,Eau minérale/ filtrée,Bouteille de 5L,
2019,kolda,Eau minérale/ filtrée,Sachet,50
2019,kolda,Farine de blé local ou importé,Sachet,
2019,kolda,Farine de maïs,Boite De Tomate/Pot,150
2019,kolda,Farine de maïs,Cup/Goblet,
2019,kolda,Farine de maïs,Kg,200
2019,kolda,Farine de maïs,Sachet,
2019,kolda,Farine de mil,Boite De Tomate/Pot,350
2019,kolda,Farine de mil,Kg,225
2019,kolda,Farine de mil,Sachet,
2019,kolda,Farines de manioc,Kg,400
2019,kolda,Feuilles d'oseille (bissap),Bassine,
2019,kolda,Feuilles d'oseille (bissap),Boite De Tomate/Pot,500
2019,kolda,Feuilles d'oseille (bissap),Bol,
2019,kolda,Feuilles d'oseille (bissap),Tas,50
2019,kolda,Feuilles de baobab (lalo),Boite De Tomate/Pot,37.5
2019,kolda,Feuilles de baobab (lalo),Kg,1525
2019,kolda,Feuilles de baobab (lalo),Louche Traditionnelle,
2019,kolda,Feuilles de baobab (lalo),Sachet,50
2019,kolda,Feuilles de haricot/niébé,Boite De Tomate/Pot,
2019,kolda,Feuilles de haricot/niébé,Sachet,
2019,kolda,"Feuilles de manioc, feuilles de taro et autres feuilles",Boite De Tomate/Pot,
2019,kolda,"Feuilles de manioc, feuilles de taro et autres feuilles",Sachet,100
2019,kolda,"Feuilles de manioc, feuilles de taro et autres feuilles",Tas,
2019,kolda,Feuilles de nébéday (moringa),Boite De Tomate/Pot,
2019,kolda,Feuilles de nébéday (moringa),Sachet,300
2019,kolda,Feuilles de nébéday (moringa),Tas,350
2019,kolda,Fonio,Boite De Tomate/Pot,
2019,kolda,Fonio,Kg,1000
2019,kolda,Fromage,Boîte,1200
2019,kolda,Fromage,Morceau,300
2019,kolda,Fromage,Unit,300
2019,kolda,Gibiers,Kg,
2019,kolda,Gingembre,Sachet,100
2019,kolda,Gingembre,Tas,100
2019,kolda,Gingembre,Unit,37.5
2019,kolda,Gombo frais,Boite De Tomate/Pot,200
2019,kolda,Gombo frais,Kg,1350
2019,kolda,Gombo frais,Sachet,150
2019,kolda,Gombo frais,Tas,100
2019,kolda,Gombo frais,Unit,50
2019,kolda,Gombo sec,Boite De Tomate/Pot,150
2019,kolda,Gombo sec,Cup/Goblet,
2019,kolda,Gombo sec,Sachet,25
2019,kolda,Gombo sec,Seau,
2019,kolda,Gâteaux,Morceau,
2019,kolda,Gâteaux,Unit,
2019,kolda,Haricot vert,Sachet,125
2019,kolda,Haricot vert,Tas,100
2019,kolda,Huile d'arachide raffinée,"12,5cl(Demi Walatt)",
2019,kolda,Huile d'arachide raffinée,Boite De Tomate/Pot,
2019,kolda,Huile d'arachide raffinée,Bouteille de 25cl,
2019,kolda,Huile d'arachide raffinée,Bouteille de 5 Litres,
2019,kolda,Huile d'arachide raffinée,Litre,900
2019,kolda,Huile d'arachide raffinée,Quart De Litre,200
2019,kolda,Huile d'arachide raffinée,Sachet,
2019,kolda,"Huile d____arachide ""ségal""","12,5cl(Demi Walatt)",
2019,kolda,"Huile d____arachide ""ségal""",Boite De Tomate/Pot,
2019,kolda,"Huile d____arachide ""ségal""",Demi Litre,
2019,kolda,"Huile d____arachide ""ségal""",Litre,
2019,kolda,"Huile d____arachide ""ségal""",Quart De Litre,250
2019,kolda,"Huile d____arachide ""ségal""",Verre,
2019,kolda,Huile de palme raffinée,"12,5cl(Demi Walatt)",
2019,kolda,Huile de palme raffinée,Bouteille de 25cl,
2019,kolda,Huile de palme raffinée,Quart De Litre,750
2019,kolda,Huile de palme rouge,"12,5cl(Demi Walatt)",200
2019,kolda,Huile de palme rouge,Boite De Tomate/Pot,1000
2019,kolda,Huile de palme rouge,Bouteille de 50 cl,500
2019,kolda,Huile de palme rouge,Bouteilles,
2019,kolda,Huile de palme rouge,Cup/Goblet,200
2019,kolda,Huile de palme rouge,Demi Litre,500
2019,kolda,Huile de palme rouge,Litre,950
2019,kolda,Huile de palme rouge,Louche Traditionnelle,1000
2019,kolda,Huile de palme rouge,Quart De Litre,250
2019,kolda,Huile de palme rouge,Sachet,150
2019,kolda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Boite De Tomate/Pot,
2019,kolda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 1 Litre,
2019,kolda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 25cl,5000
2019,kolda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 5 Litres,6500
2019,kolda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 50 cl,
2019,kolda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Demi Litre,500
2019,kolda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Litre,1000
2019,kolda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Quart De Litre,250
2019,kolda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Sachet,650
2019,kolda,Igname,Morceau,100
2019,kolda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 1L,600
2019,kolda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 25cl,100
2019,kolda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 33cl,
2019,kolda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 50 cl,100
2019,kolda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Brique Carton,1000
2019,kolda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Canette,300
2019,kolda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Litre,500
2019,kolda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Sachet,50
2019,kolda,Jus en poudre,Sachet,100
2019,kolda,"Lait caillé, yaourt",Boite De Tomate/Pot,1000
2019,kolda,"Lait caillé, yaourt",Litre,600
2019,kolda,"Lait caillé, yaourt",Louche Traditionnelle,
2019,kolda,"Lait caillé, yaourt",Sachet,100
2019,kolda,"Lait caillé, yaourt",Seau,
2019,kolda,Lait concentré non-sucré,Boîte,250
2019,kolda,Lait concentré sucré,Boîte,1000
2019,kolda,Lait en poudre,Kg,2400
2019,kolda,Lait en poudre,Paquet,1500
2019,kolda,Lait en poudre,Sachet,100
2019,kolda,Lait en poudre,Tablespoon,1500
2019,kolda,Lait en poudre,Teaspoon,2000
2019,kolda,Lait et farines pour bébé,Boîte,2500
2019,kolda,Lait et farines pour bébé,Paquet,900
2019,kolda,Lait et farines pour bébé,Sachet,500
2019,kolda,Lait et farines pour bébé,Tablespoon,500
2019,kolda,Lait frais,Boite De Tomate/Pot,
2019,kolda,Lait frais,Bouteille de 1 Litre,
2019,kolda,Lait frais,"Bouteille de 1,5 L",
2019,kolda,Lait frais,Cup/Goblet,
2019,kolda,Lait frais,Demi Litre,
2019,kolda,Lait frais,Litre,300
2019,kolda,Lait frais,Quart De Litre,
2019,kolda,Lait frais,Sachet,250
2019,kolda,Lait frais,Seau,
2019,kolda,Mangue,Kg,400
2019,kolda,Mangue,Sachet,
2019,kolda,Mangue,Seau,750
2019,kolda,Mangue,Unit,50
2019,kolda,Manioc,Kg,600
2019,kolda,Manioc,Morceau,50
2019,kolda,Manioc,Tas,200
2019,kolda,Manioc,Unit,75
2019,kolda,Mayonnaise,Pot,1000
2019,kolda,Mayonnaise,Sachet,50
2019,kolda,Mayonnaise,Seau,
2019,kolda,Mayonnaise,Tablespoon,1000
2019,kolda,Mayonnaise,Teaspoon,950
2019,kolda,Maïs en grain,Boite De Tomate/Pot,250
2019,kolda,Maïs en grain,Kg,250
2019,kolda,Maïs en épi,Tas,
2019,kolda,Maïs en épi,Unit,
2019,kolda,Miel,Boite De Tomate/Pot,
2019,kolda,Miel,Bouteille de 50 cl,
2019,kolda,Miel,Bouteilles,
2019,kolda,Miel,Litre,900
2019,kolda,Miel,Sachet,
2019,kolda,Miel,Tablespoon,2000
2019,kolda,Mil,Boite De Tomate/Pot,295.8333333
2019,kolda,Mil,Kg,300
2019,kolda,Mil,Sachet,
2019,kolda,Niébé/Haricots secs,Boite De Tomate/Pot,
2019,kolda,Niébé/Haricots secs,Boîte,
2019,kolda,Niébé/Haricots secs,Cup/Goblet,800
2019,kolda,Niébé/Haricots secs,Kg,600
2019,kolda,Niébé/Haricots secs,Sachet,100
2019,kolda,Niébé/Haricots secs,Teacup,
2019,kolda,Noix de cajou,Sachet,500
2019,kolda,Noix de coco,Tranche,
2019,kolda,Noix de coco,Unit,
2019,kolda,Noix de cola,Cornet,
2019,kolda,Noix de cola,Kg,
2019,kolda,Noix de cola,Sachet,100
2019,kolda,Noix de cola,Tas,
2019,kolda,Noix de cola,Unit,50
2019,kolda,Oeufs,Demi Tablette,2500
2019,kolda,Oeufs,Sachet,
2019,kolda,Oeufs,Tablette (30),2500
2019,kolda,Oeufs,Tas,150
2019,kolda,Oeufs,Unit,100
2019,kolda,Oignon frais,Filet (1 Kg),
2019,kolda,Oignon frais,Kg,500
2019,kolda,Oignon frais,Morceau,
2019,kolda,Oignon frais,Sachet,
2019,kolda,Oignon frais,Tas,100
2019,kolda,Oignon frais,Unit,50
2019,kolda,Orange,Sachet,500
2019,kolda,Orange,Tas,200
2019,kolda,Orange,Unit,66.66666667
2019,kolda,Pain moderne,Demi-Miche,100
2019,kolda,Pain moderne,Miche,175
2019,kolda,Pain traditionnel,Demi-Miche,100
2019,kolda,Pain traditionnel,Miche,100
2019,kolda,Pain traditionnel,Tiers de Miche,
2019,kolda,"Pastèque, Melon",Tranche,
2019,kolda,"Pastèque, Melon",Unit,
2019,kolda,Patate douce,Kg,450
2019,kolda,Patate douce,Morceau,50
2019,kolda,Patate douce,Seau,
2019,kolda,Patate douce,Tas,100
2019,kolda,Patate douce,Unit,62.5
2019,kolda,Petit pois secs,Kg,650
2019,kolda,Petit pois secs,Sachet,200
2019,kolda,Petits pois conserve,Boite De Tomate/Pot,
2019,kolda,Petits pois conserve,Boîte,200
2019,kolda,Petits pois conserve,Sachet,
2019,kolda,Piment,Boite De Tomate/Pot,100
2019,kolda,Piment,Boîte,
2019,kolda,Piment,Kg,2800
2019,kolda,Piment,Sachet,25
2019,kolda,Piment,Tas,50
2019,kolda,Piment,Unit,50
2019,kolda,Poisson frais thiof/seudd (baracouda),Kg,3250
2019,kolda,Poisson frais thiof/seudd (baracouda),Tas,
2019,kolda,Poisson frais wass,Kg,1000
2019,kolda,Poisson frais wass,Tas,500
2019,kolda,Poisson frais wass,Unit,1666.666667
2019,kolda,Poisson frais yaboy ou obo (sardinelle),Kg,500
2019,kolda,Poisson frais yaboy ou obo (sardinelle),Tas,500
2019,kolda,Poisson frais yaboy ou obo (sardinelle),Unit,114.2857143
2019,kolda,Poisson fumé kétiakh (sardinelle),Cornet,
2019,kolda,Poisson fumé kétiakh (sardinelle),Kg,600
2019,kolda,Poisson fumé kétiakh (sardinelle),Sachet,100
2019,kolda,Poisson fumé kétiakh (sardinelle),Tas,100
2019,kolda,Poisson fumé kétiakh (sardinelle),Unit,100
2019,kolda,"Poisson séché (tambadiang, kong, etc.)",Kg,1000
2019,kolda,"Poisson séché (tambadiang, kong, etc.)",Morceau,50
2019,kolda,"Poisson séché (tambadiang, kong, etc.)",Tas,500
2019,kolda,"Poisson séché (tambadiang, kong, etc.)",Unit,100
2019,kolda,Poivron frais,Tas,62.5
2019,kolda,Poivron frais,Tranche,50
2019,kolda,Poivron frais,Unit,50
2019,kolda,Pomme de terre,Kg,600
2019,kolda,Pomme de terre,Tas,100
2019,kolda,Pomme de terre,Unit,100
2019,kolda,Poulet sur pied,Unit,3500
2019,kolda,Pâte d'arachide,Kg,700
2019,kolda,Pâte d'arachide,Sachet,175
2019,kolda,Pâte d'arachide,Tablespoon,5050
2019,kolda,Pâtes alimentaires,Kg,800
2019,kolda,Pâtes alimentaires,Paquet,250
2019,kolda,Pâtes alimentaires,Sachet,150
2019,kolda,Riz importé brisé,Boite De Tomate/Pot,14000
2019,kolda,Riz importé brisé,Kg,300
2019,kolda,Riz importé entier,Boite De Tomate/Pot,14500
2019,kolda,Riz importé entier,Kg,300
2019,kolda,Riz local brisé,Boite De Tomate/Pot,300
2019,kolda,Riz local brisé,Kg,13500
2019,kolda,Riz local entier,Boite De Tomate/Pot,4450
2019,kolda,Riz local entier,Kg,300
2019,kolda,"Salade (laitue, batavia, etc.)",Tas,200
2019,kolda,"Salade (laitue, batavia, etc.)",Unit,200
2019,kolda,Sel,Boite De Tomate/Pot,550
2019,kolda,Sel,Boîte,
2019,kolda,Sel,Kg,50
2019,kolda,Sel,Sac,
2019,kolda,Sel,Sac (25 Kg),
2019,kolda,Sel,Sachet,50
2019,kolda,Sel,Tablespoon,400
2019,kolda,Sorgho,Boite De Tomate/Pot,
2019,kolda,Sorgho,Kg,
2019,kolda,Soumbala (netetou),Boite De Tomate/Pot,250
2019,kolda,Soumbala (netetou),Boule (Dankk),25
2019,kolda,Soumbala (netetou),Kg,
2019,kolda,Soumbala (netetou),Sachet,25
2019,kolda,Soumbala (netetou),Tas,
2019,kolda,Sucre (poudre ou morceaux),Kg,600
2019,kolda,Sucre (poudre ou morceaux),Sachet,100
2019,kolda,Sucre (poudre ou morceaux),Teacup,50
2019,kolda,Sucre (poudre ou morceaux),Unit,
2019,kolda,"Taro (diabéré), macabo",Unit,50
2019,kolda,Thé,Paquet,100
2019,kolda,Thé,Sachet,100
2019,kolda,Tomate fraîche,Boite De Tomate/Pot,100
2019,kolda,Tomate fraîche,Bol,100
2019,kolda,Tomate fraîche,Kg,
2019,kolda,Tomate fraîche,Morceau,
2019,kolda,Tomate fraîche,Sachet,75
2019,kolda,Tomate fraîche,Tas,50
2019,kolda,Tomate fraîche,Unit,100
2019,kolda,Tomate séchée,Boite De Tomate/Pot,
2019,kolda,Viande de b__uf,Kg,2000
2019,kolda,Viande de b__uf,Tas,
2019,kolda,Viande de chèvre,Kg,2000
2019,kolda,Viande de chèvre,Unit,
2019,kolda,Viande de mouton,Kg,2000
2019,kolda,Viande de mouton,Tas,500
2019,kolda,Viande de mouton,Unit,
2019,kolda,Viande de porc,Kg,18000
2019,kolda,Viande de poulet,Kg,3000
2019,kolda,Viande de poulet,Sachet,
2019,kolda,Viande de poulet,Unit,3000
2019,kolda,Vinaigre /moutarde,Bouteille de 25cl,150
2019,kolda,Vinaigre /moutarde,Bouteilles,250
2019,kolda,Vinaigre /moutarde,Litre,
2019,kolda,Vinaigre /moutarde,Pot,275
2019,kolda,Vinaigre /moutarde,Sachet,25
2019,kolda,Vinaigre /moutarde,Tablespoon,500
2019,kolda,Vinaigre /moutarde,Teacup,50
2019,louga,"Abats et tripes (foie, rognon, etc.)",Kg,1750
2019,louga,"Abats et tripes (foie, rognon, etc.)",Lakhass,125
2019,louga,"Abats et tripes (foie, rognon, etc.)",Tas,
2019,louga,Ail,Kg,1000
2019,louga,Ail,Sachet,50
2019,louga,Ail,Tas,50
2019,louga,Ail,Tranche,37.5
2019,louga,Ail,Unit,50
2019,louga,Ananas,Boite De Tomate/Pot,1000
2019,louga,Ananas,Unit,1000
2019,louga,Arachide grillée,Boite De Tomate/Pot,
2019,louga,Arachide grillée,Cornet,25
2019,louga,Arachide grillée,Kg,
2019,louga,Arachide grillée,Sachet,25
2019,louga,Arachide grillée,Verre,
2019,louga,Arachides décortiquées ou pilées (noflaye),Boite De Tomate/Pot,
2019,louga,Arachides décortiquées ou pilées (noflaye),Boîte,
2019,louga,Arachides décortiquées ou pilées (noflaye),Cup/Goblet,
2019,louga,Arachides décortiquées ou pilées (noflaye),Kg,550
2019,louga,Arachides décortiquées ou pilées (noflaye),Louche Traditionnelle,
2019,louga,Arachides décortiquées ou pilées (noflaye),Sachet,100
2019,louga,Arachides décortiquées ou pilées (noflaye),Teacup,387.5
2019,louga,Arachides fraîches en coques,Boite De Tomate/Pot,
2019,louga,Arachides fraîches en coques,Kg,
2019,louga,Arachides fraîches en coques,Sachet,
2019,louga,Arachides fraîches en coques,Teacup,
2019,louga,Arachides séchées en coques,Boite De Tomate/Pot,350
2019,louga,Arachides séchées en coques,Kg,
2019,louga,Arachides séchées en coques,Sachet,
2019,louga,Arachides séchées en coques,Teacup,600
2019,louga,Arachides séchées en coques,Verre,
2019,louga,"Arôme (Maggi, Jumbo, etc.)",Bouteilles,
2019,louga,"Arôme (Maggi, Jumbo, etc.)",Sachet,50
2019,louga,"Aubergine, Courge/Courgette",Kg,300
2019,louga,"Aubergine, Courge/Courgette",Morceau,79.16666667
2019,louga,"Aubergine, Courge/Courgette",Tas,100
2019,louga,"Aubergine, Courge/Courgette",Tranche,50
2019,louga,"Aubergine, Courge/Courgette",Unit,100
2019,louga,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Boite De Tomate/Pot,450
2019,louga,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Bol,
2019,louga,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Morceau,
2019,louga,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Sachet,
2019,louga,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Tas,25
2019,louga,Autres agrumes,Kg,1100
2019,louga,Autres agrumes,Sachet,
2019,louga,Autres agrumes,Unit,45.45454545
2019,louga,Autres condiments (poivre etc.),Kg,3500
2019,louga,Autres condiments (poivre etc.),Paquet,
2019,louga,Autres condiments (poivre etc.),Sachet,50
2019,louga,Autres condiments (poivre etc.),Tablespoon,100
2019,louga,Autres condiments (poivre etc.),Tas,
2019,louga,Autres céréales,Boite De Tomate/Pot,
2019,louga,Autres céréales,Kg,
2019,louga,Autres céréales,Paquet,
2019,louga,Autres céréales,Sachet,225
2019,louga,Autres farines de céréales,Paquet,
2019,louga,"Autres fruits (pommes, raisin, etc.)",Kg,900
2019,louga,"Autres fruits (pommes, raisin, etc.)",Sachet,
2019,louga,"Autres fruits (pommes, raisin, etc.)",Unit,200
2019,louga,Autres légumes secs n.d.a,Sachet,
2019,louga,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Kg,2000
2019,louga,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Morceau,750
2019,louga,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Tas,500
2019,louga,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Unit,725
2019,louga,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Kg,1200
2019,louga,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Tas,200
2019,louga,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Unit,100
2019,louga,Autres produits alimentaires,Boule (Dankk),
2019,louga,Autres produits alimentaires,Sachet,
2019,louga,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Litre,100
2019,louga,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Pot,
2019,louga,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Sachet,100
2019,louga,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Teacup,250
2019,louga,Autres tubercules n.d.a,Kg,
2019,louga,Autres tubercules n.d.a,Morceau,
2019,louga,Autres tubercules n.d.a,Tas,
2019,louga,Autres tubercules n.d.a,Unit,
2019,louga,Banane douce,Kg,800
2019,louga,Banane douce,Régime,300
2019,louga,Banane douce,Tas,350
2019,louga,Banane douce,Unit,50
